Day,fee_Wei,Price_Eth,Eth_Tx_fee_USD,fee_tinybar,Price_hbar,Hedera_Tx_fee_USD,Eth_Tx_fee_USD_Age
29.04.21,6.65E+21,2758.46,18350577.03,3.01E+11,0.286199,860.373355,2262.355072
30.04.21,5.21E+21,2775.96,14463866.68,3.08E+11,0.299946,922.3458188,3886.503301
01.05.21,4.91E+21,2947.8,14469566.11,1.62E+11,0.327098,529.674317,3957.216692
02.05.21,3.86E+21,2954.22,11410831.49,1.95E+11,0.328886,639.9383607,2057.674715
03.05.21,6.16E+21,3432.21,21156412.38,2.88E+11,0.322549,928.2517076,2457.991366
04.05.21,6.40E+21,3241.09,20753716.07,2.95E+11,0.279522,824.0393566,2420.910995
05.05.21,5.58E+21,3522.18,19648167.1,3.09E+11,0.315414,975.4302429,2740.212737
06.05.21,6.14E+21,3491.74,21448349.58,2.94E+11,0.298525,878.4727287,2507.182994
07.05.21,6.35E+21,3483.96,22115321.67,3.27E+11,0.305926,999.3682447,2635.160344
08.05.21,1.31E+22,3916.25,51389150.99,3.32E+11,0.297238,988.216372,3898.242862
09.05.21,1.21E+22,3927.06,47690290.06,3.27E+11,0.291887,953.8872906,2940.639971
10.05.21,2.25E+22,3946.42,88809136.89,3.12E+11,0.265903,828.5118174,2941.842408
11.05.21,2.82E+22,4181.28,117922354.8,3.18E+11,0.283242,901.9596949,3813.887412
12.05.21,2.69E+22,3811.29,102677601.1,2.71E+11,0.240013,651.601632,3210.07418
13.05.21,1.65E+22,3718.99,61285839.87,2.37E+11,0.333583,791.6215579,3679.076923
14.05.21,1.22E+22,4087.02,49948650.86,3.39E+11,0.336664,1140.325346,3691.06741
15.05.21,8.92E+21,3644.04,32505820.72,2.82E+11,0.30711,866.8708751,3863.067765
16.05.21,7.73E+21,3586.18,27717025.88,2.77E+11,0.329221,911.1250034,2895.477797
17.05.21,8.94E+21,3280.73,29339857.56,3.04E+11,0.292128,886.7011842,3217.266837
18.05.21,8.25E+21,3377.65,27866973.25,3.09E+11,0.330843,1022.575583,3300.238112
19.05.21,3.08E+22,2442.89,75238421.54,3.94E+11,0.217185,854.773564,2887.054736
20.05.21,1.23E+22,2772.84,34227015.1,4.24E+11,0.275506,1168.37281,3067.239604
21.05.21,1.10E+22,2435.86,26729179.58,1.79E+11,0.237508,424.3891579,3172.590167
22.05.21,5.30E+21,2297.03,12180080.83,3.53E+11,0.268863,947.8889314,3064.04737
23.05.21,1.36E+22,2098.57,28615104.82,3.45E+11,0.232959,803.5813316,2321.754503
24.05.21,6.36E+21,2648.77,16834794.84,2.97E+11,0.254168,755.4593599,2483.544278
25.05.21,4.78E+21,2707.49,12933094.03,3.82E+11,0.252284,963.8934316,2757.308711
26.05.21,4.59E+21,2888.94,13268190.99,3.45E+11,0.273919,944.5911278,2576.954005
27.05.21,3.63E+21,2742.48,9962491.227,3.55E+11,0.253861,902.0056435,3742.35393
28.05.21,3.77E+21,2412.36,9085075.884,3.54E+11,0.21852,774.456438,3081.073412
29.05.21,3.10E+21,2278.58,7053397.511,3.85E+11,0.209216,805.8109036,2976.259543
30.05.21,2.64E+21,2386.91,6313293.996,3.80E+11,0.218486,830.7221814,2826.098739
31.05.21,3.08E+21,2707.38,8335403.172,4.02E+11,0.234028,939.9624406,2657.775273
01.06.21,2.84E+21,2634.23,7468059.296,3.85E+11,0.22556,868.7408293,2899.08987
02.06.21,2.97E+21,2706.52,8028413.572,3.77E+11,0.231377,871.6278929,3678.389714
03.06.21,3.06E+21,2856.01,8732266.93,3.31E+11,0.257321,852.4504386,3753.62368
04.06.21,2.61E+21,2691.17,7013811.332,3.48E+11,0.232782,811.113705,3543.691323
05.06.21,1.84E+21,2629.76,4831015.172,3.42E+11,0.222779,762.6638164,4450.366813
06.06.21,1.56E+21,2710.99,4230317.452,3.48E+11,0.22868,796.5914211,3626.884174
07.06.21,2.10E+21,2593.12,5451269.273,3.51E+11,0.209289,735.2913535,3173.098589
08.06.21,2.85E+21,2509.23,7157434.042,3.83E+11,0.216752,829.2314978,3644.612434
09.06.21,2.37E+21,2610.64,6196924.128,3.77E+11,0.218078,822.9110762,3935.781915
10.06.21,2.00E+21,2471.56,4944587.988,3.43E+11,0.205444,705.5825462,3984.796487
11.06.21,2.28E+21,2355.09,5372611.819,4.23E+11,0.199646,845.1618375,5512.923304
12.06.21,1.91E+21,2369.62,4531144.325,4.32E+11,0.189242,816.7208458,5736.096232
13.06.21,1.47E+21,2509.7,3679974.694,4.23E+11,0.196707,832.0601221,4902.253549
14.06.21,1.93E+21,2582.12,4981809.549,4.03E+11,0.198093,797.587356,6303.267455
15.06.21,2.04E+21,2543.6,5177659.652,3.63E+11,0.212327,771.2527167,8182.377742
16.06.21,1.94E+21,2367.7,4587876.024,3.91E+11,0.205272,802.0929351,8708.748055
17.06.21,2.11E+21,2372.31,5005949.864,3.76E+11,0.208269,782.1390479,6213.686484
18.06.21,2.09E+21,2233.57,4657402.014,3.53E+11,0.206924,730.4096457,8739.288643
19.06.21,1.49E+21,2166.61,3221256.658,3.74E+11,0.196945,736.2424321,7658.436657
20.06.21,1.71E+21,2243.6,3838600.107,3.13E+11,0.193395,604.5720282,7999.40836
21.06.21,4.13E+21,1887.89,7796140.437,3.43E+11,0.174396,597.7253029,9564.652935
22.06.21,6.60E+21,1880.83,12411400.22,3.48E+11,0.165985,576.8754912,8450.611154
23.06.21,2.15E+21,1967.95,4236844.255,3.28E+11,0.178933,586.0566861,9202.130031
24.06.21,1.91E+21,1989.01,3797698.25,3.26E+11,0.191997,625.4935444,9213.765478
25.06.21,2.46E+21,1810.27,4456070.906,3.55E+11,0.16639,589.9297544,9648.496136
26.06.21,1.49E+21,1830.94,2727000.141,3.43E+11,0.178068,611.3492304,9286.490805
27.06.21,2.49E+21,1983.33,4932078.208,3.23E+11,0.182282,589.5412112,9404.998823
28.06.21,2.25E+21,2083.8,4690571.525,3.27E+11,0.182085,595.7600237,9437.957001
29.06.21,2.24E+21,2165.61,4859832.517,3.26E+11,0.189774,618.1519112,11933.38538
30.06.21,3.06E+21,2276.14,6958614.788,3.45E+11,0.195359,673.9908555,12041.2228
01.07.21,2.15E+21,2109.29,4529475.601,3.19E+11,0.21227,678.1149478,19154.68665
02.07.21,1.68E+21,2155.65,3628254.713,3.13E+11,0.193324,605.4661254,15196.84512
03.07.21,1.52E+21,2227.18,3388025.756,3.23E+11,0.193306,624.6352572,21640.3607
04.07.21,1.28E+21,2323.27,2971402.592,3.05E+11,0.194215,592.9653354,19145.64646
05.07.21,1.76E+21,2196.71,3857363.828,3.20E+11,0.184944,591.4548045,23757.42426
06.07.21,4.82E+21,2322.63,11191463.45,3.33E+11,0.184841,614.7342418,29292.41384
07.07.21,3.68E+21,2317.12,8524592.66,3.35E+11,0.185531,620.6241621,43007.00485
08.07.21,3.46E+21,2114.51,7313133.764,3.27E+11,0.17191,561.7144967,52521.66383
09.07.21,2.63E+21,2145.67,5643477.3,3.40E+11,0.175238,595.7835478,38780.27731
10.07.21,1.63E+21,2110.47,3432581.472,3.64E+11,0.169236,615.3300234,33552.07023
11.07.21,1.25E+21,2140.45,2682064.34,4.06E+11,0.17155,695.8714521,28526.59273
12.07.21,2.68E+21,2032.88,5447378.574,4.22E+11,0.168594,711.0982958,33279.96038
13.07.21,2.93E+21,1940.61,5683815.197,4.10E+11,0.175966,721.0788755,37401.91045
14.07.21,4.35E+21,1994.22,8670708.784,4.35E+11,0.170303,741.0134434,73128.65579
15.07.21,4.18E+21,1918.17,8023625.953,4.04E+11,0.174111,703.3766592,144974.2626
16.07.21,3.93E+21,1877.05,7371462.234,3.69E+11,0.180866,667.0218267,55901.86902
17.07.21,2.67E+21,1899.96,5065057.552,3.59E+11,0.187535,673.3806335,64746.38472
18.07.21,2.56E+21,1891.96,4848723.375,3.54E+11,0.182298,645.5978115,51170.61226
19.07.21,2.75E+21,1818.6,5003156.107,3.86E+11,0.172967,667.0164307,62639.66982
20.07.21,3.13E+21,1786.52,5594468.156,4.14E+11,0.158565,656.0233209,54486.25697
21.07.21,2.49E+21,1994.98,4962947.044,4.16E+11,0.169049,702.6344322,70048.92103
22.07.21,3.16E+21,2024.74,6391218.139,4.03E+11,0.17372,699.9339572,71094.71639
23.07.21,3.70E+21,2125.57,7867956.819,4.24E+11,0.174385,739.3066005,62132.65878
24.07.21,2.22E+21,2185.98,4845150.249,5.15E+11,0.179977,926.2987739,69919.42208
25.07.21,1.99E+21,2194.34,4367648.748,5.07E+11,0.176612,894.7040969,72081.31144
26.07.21,3.88E+21,2228.67,8643905.52,4.58E+11,0.184364,844.7033747,106617.9464
27.07.21,4.85E+21,2301.98,11162685.2,4.62E+11,0.197364,910.9678363,202385.3543
28.07.21,5.16E+21,2301.12,11883989.73,4.39E+11,0.197005,865.5813414,114347.6523
29.07.21,3.01E+21,2383.24,7173118.625,4.30E+11,0.204228,878.8547587,87596.11945
30.07.21,3.53E+21,2470.76,8733229.658,3.66E+11,0.214838,787.3258321,96379.62579
31.07.21,4.85E+21,2531.75,12281026.74,3.08E+11,0.214312,660.7782047,91057.57593
01.08.21,3.69E+21,2556.41,9439254.63,2.66E+11,0.206148,547.9351868,87850.88003
02.08.21,4.11E+21,2608.44,10707916.82,2.93E+11,0.209276,612.8837336,88549.31712
03.08.21,4.92E+21,2508.21,12347054.12,1.77E+11,0.21431,378.7687806,101378.1601
04.08.21,4.19E+21,2725.72,11416535.59,4.78E+11,0.217867,1041.816384,252392.6287
05.08.21,3.20E+21,2829.23,9054074.971,5.63E+11,0.219172,1234.093488,297125.1876
06.08.21,1.21E+21,2892.36,3485675.047,6.62E+11,0.217954,1442.881241,219846.1693
07.08.21,1.17E+21,3162.43,3693325.454,2.59E+11,0.224395,581.8301144,153596.4409
08.08.21,1.28E+21,3013.75,3867443.688,2.55E+11,0.213804,544.5245457,194962.124
09.08.21,2.20E+21,3164.94,6958954.244,2.68E+11,0.221671,595.0357716,115018.5154
10.08.21,2.33E+21,3141.67,7325891.18,2.62E+11,0.224856,589.3985715,222048.8885
11.08.21,1.55E+21,3168.24,4912939.993,2.55E+11,0.228411,581.4056422,95007.78328
12.08.21,1.57E+21,3047.29,4782901.749,3.04E+11,0.218702,664.2356038,244234.3519
13.08.21,2.12E+21,3324.26,7047334.833,2.98E+11,0.231251,688.5755426,136574.1132
14.08.21,1.85E+21,3266.71,6050063.104,2.94E+11,0.262234,771.3606727,98896.0549
15.08.21,2.36E+21,3311.12,7807866.805,2.56E+11,0.252123,645.057074,82409.35187
16.08.21,1.31E+21,3147.63,4125798.554,3.04E+11,0.244185,742.2279473,90157.80655
17.08.21,1.42E+21,3011.96,4269443.16,3.02E+11,0.228184,688.9019166,117728.6346
18.08.21,1.41E+21,3013.52,4247768.5,3.58E+11,0.22408,801.846962,101444.4967
19.08.21,2.65E+21,3184.74,8425245.334,3.87E+11,0.237056,917.214489,108818.1983
20.08.21,1.23E+21,3286.5,4055801.205,3.54E+11,0.246799,874.1156951,81032.62874
21.08.21,9.55E+20,3226.59,3080110.328,3.19E+11,0.24284,773.670997,85845.42984
22.08.21,9.01E+20,3241.65,2921699.242,3.21E+11,0.241599,775.0587026,88508.56455
23.08.21,1.26E+21,3322.71,4194430.563,3.17E+11,0.260755,827.8421665,60883.13874
24.08.21,1.61E+21,3172.57,5092850.421,2.89E+11,0.253263,731.0373112,53826.54286
25.08.21,1.72E+21,3228.86,5556637.264,2.44E+11,0.257636,629.7741926,54743.17036
26.08.21,1.68E+21,3093.62,5207556.761,2.32E+11,0.238789,555.077469,74044.41738
27.08.21,2.39E+21,3275.87,7836336.569,2.25E+11,0.254534,572.9840465,67255.72835
28.08.21,2.28E+21,3246.78,7412913.655,2.07E+11,0.260884,540.4989416,54387.10321
29.08.21,2.68E+21,3225.3,8638336.69,2.07E+11,0.25309,524.1310101,48707.67001
30.08.21,2.31E+21,3228.46,7452443.912,2.17E+11,0.245628,533.6119662,43009.58183
31.08.21,2.62E+21,3435.17,8998802.638,2.68E+11,0.251603,673.9233241,53478.27393
01.09.21,3.66E+21,3829.18,14023992.28,2.30E+11,0.264727,607.6284794,96213.02406
02.09.21,1.52E+21,3787.7,5747814.679,2.16E+11,0.27381,591.5911143,63151.90148
03.09.21,2.17E+21,3939.79,8548642.326,2.42E+11,0.28498,690.9198328,57970.6249
04.09.21,1.81E+21,3887.01,7038740.307,2.38E+11,0.31706,755.9549521,66984.75795
05.09.21,1.69E+21,3952.33,6671063.537,2.22E+11,0.307328,683.0463258,51815.5568
06.09.21,1.73E+21,3928.4,6788230.782,2.52E+11,0.311715,785.4499868,65868.94956
07.09.21,7.05E+21,3433.48,24194577.02,2.22E+11,0.271607,604.257888,69772.59324
08.09.21,2.29E+21,3499.69,8030227.091,2.59E+11,0.318931,825.7785556,72373.42278
09.09.21,3.57E+21,3424.24,12215423.46,2.20E+11,0.331358,727.557451,59724.60982
10.09.21,2.25E+21,3209.41,7222726.031,2.25E+11,0.315978,709.9842402,53562.2057
11.09.21,9.75E+20,3266.43,3185920.704,2.01E+11,0.364442,733.7714028,53917.83365
12.09.21,8.57E+20,3405.32,2918033.067,1.67E+11,0.420609,703.6640552,42088.62102
13.09.21,1.89E+21,3285.4,6222458.916,1.64E+11,0.429116,705.186322,40937.46484
14.09.21,2.10E+21,3436.05,7202634.304,1.69E+11,0.455762,768.5543821,46547.71422
15.09.21,1.12E+21,3615.22,4040821.598,1.55E+11,0.505923,786.2550229,59547.10488
16.09.21,1.66E+21,3569.26,5910037.654,1.71E+11,0.478304,818.7086174,51693.44143
17.09.21,1.01E+21,3398.82,3441755.34,1.81E+11,0.42515,770.3028845,53068.86525
18.09.21,7.47E+20,3435.76,2565040.769,1.72E+11,0.430496,740.0188452,48538.25575
19.09.21,2.24E+21,3328.85,7447983.852,1.42E+11,0.396071,561.6246388,59748.65422
20.09.21,1.44E+21,2966.51,4264956.028,1.74E+11,0.335913,585.3310673,64811.49537
21.09.21,1.56E+21,2760.2,4294689.537,1.96E+11,0.306295,599.7016085,87284.85242
22.09.21,1.06E+21,3078.88,3264240.338,2.14E+11,0.367095,784.6827175,100541.7435
23.09.21,2.90E+21,3154.62,9153889.612,2.33E+11,0.383043,891.8609222,79290.79282
24.09.21,1.07E+21,2930.86,3132229.236,1.65E+11,0.35005,578.1783515,93405.68329
25.09.21,6.97E+20,2925.34,2039792.741,1.62E+11,0.342288,555.1529043,109549.4221
26.09.21,1.56E+21,3064.21,4782189.02,1.73E+11,0.334835,580.57593,106262.6171
27.09.21,9.45E+21,2927.73,27663639.44,1.91E+11,0.321129,614.2920593,90362.48961
28.09.21,1.44E+21,2807.44,4052698.819,1.85E+11,0.304183,563.752462,103364.4882
29.09.21,1.07E+21,2850.87,3053932.339,1.94E+11,0.311013,602.8823519,109950.6888
30.09.21,1.54E+21,3000.83,4608337.727,1.80E+11,0.338182,607.4030934,352151.4592
01.10.21,1.10E+21,3310.63,3656877.377,1.81E+11,0.365341,661.9285535,207371.1566
02.10.21,1.15E+21,3389.48,3907194.409,1.66E+11,0.38763,642.5097359,298090.5967
03.10.21,8.10E+20,3420.14,2769109.505,1.58E+11,0.400457,633.0972558,138281.5129
04.10.21,1.25E+21,3384.5,4242662.524,1.53E+11,0.40388,616.213594,87416.6713
05.10.21,2.30E+21,3516.09,8091396.119,1.23E+11,0.400943,492.1067719,106168.2811
06.10.21,1.72E+21,3576.08,6153596.955,1.31E+11,0.380994,499.3376515,101954.9678
07.10.21,2.08E+21,3588.2,7458094.38,1.51E+11,0.377906,569.7107453,100260.7441
08.10.21,1.57E+21,3562.84,5603674.451,1.53E+11,0.373611,570.5175215,105019.8667
09.10.21,8.58E+20,3576.4,3067705.324,1.74E+11,0.370861,646.0261044,102363.7388
10.10.21,1.34E+21,3416.49,4572598.5,1.70E+11,0.343463,584.642143,99164.5471
11.10.21,1.44E+21,3544.14,5112518.027,1.91E+11,0.343729,656.8244717,95783.69289
12.10.21,1.26E+21,3490.61,4380835.792,1.72E+11,0.350232,600.9529083,112336.0902
13.10.21,1.42E+21,3607.55,5137795.057,1.69E+11,0.35857,606.8205251,192196.1287
14.10.21,1.70E+21,3791.23,6445612.298,1.51E+11,0.388454,587.8485083,166357.2895
15.10.21,3.90E+21,3868.16,15091458.04,1.44E+11,0.363343,524.8163115,286413.8014
16.10.21,9.44E+20,3829.61,3615704.35,1.73E+11,0.372379,644.2017022,201744.2039
17.10.21,9.08E+20,3846.66,3491815.541,1.75E+11,0.356195,623.0075538,215413.8126
18.10.21,4.68E+21,3746.14,17548027.81,1.55E+11,0.356895,552.8517986,104566.4674
19.10.21,1.08E+21,3877.45,4172521.878,1.64E+11,0.375543,615.2420389,148134.9886
20.10.21,1.04E+21,4162.49,4324806.381,1.63E+11,0.401451,654.3663113,195790.3138
21.10.21,1.44E+21,4062.76,5869955.286,1.60E+11,0.378349,606.7384175,261062.4227
22.10.21,1.17E+21,3971.95,4646076.169,1.98E+11,0.378554,750.5165727,246241.9294
23.10.21,9.56E+20,4168.96,3984940.431,1.34E+11,0.37985,509.0855984,232723.4954
24.10.21,1.08E+21,4082.08,4413156.422,1.46E+11,0.367573,538.0648159,133982.0592
25.10.21,1.36E+21,4220.26,5746664.39,1.67E+11,0.386773,645.8753815,123662.7657
26.10.21,1.55E+21,4129.95,6420733.021,1.59E+11,0.391563,620.7142268,117193.5146
27.10.21,2.35E+21,3924.31,9207932.421,2.01E+11,0.350109,705.0050835,152925.3728
28.10.21,2.32E+21,4288.22,9944394.49,2.27E+11,0.370969,840.4307243,127730.1001
29.10.21,2.05E+21,4417.4,9061856.726,1.69E+11,0.389371,656.5478055,91212.56507
30.10.21,2.02E+21,4323.94,8736623.655,1.46E+11,0.419025,612.2339291,165338.7018
31.10.21,1.74E+21,4290.1,7463062.669,1.84E+11,0.407031,750.2822539,168182.1467
01.11.21,1.75E+21,4322.79,7574646.396,1.79E+11,0.40031,714.8147071,95913.7048
02.11.21,2.06E+21,4593.15,9471497.1,3.25E+11,0.396606,1288.36882,119953.1285
03.11.21,1.97E+21,4604.4,9057433.007,3.48E+11,0.390604,1360.109409,108975.7788
04.11.21,1.71E+21,4536.99,7767460.02,3.08E+11,0.395586,1217.242209,186252.0306
05.11.21,1.64E+21,4480.09,7329807.077,2.23E+11,0.39168,874.0364885,84008.06761
06.11.21,1.50E+21,4521.41,6798170.958,2.72E+11,0.385605,1049.979347,80489.22585
07.11.21,1.18E+21,4617.13,5452573.384,2.83E+11,0.394764,1116.070397,90284.13424
08.11.21,1.82E+21,4810.97,8737646.961,2.23E+11,0.422225,942.7855728,124369.3476
09.11.21,1.84E+21,4732.07,8713219.507,1.92E+11,0.425676,818.5826537,112986.5939
10.11.21,1.98E+21,4632.98,9151178.326,2.19E+11,0.408401,892.9687557,111350.1476
11.11.21,1.91E+21,4722.68,9025199.334,2.34E+11,0.433941,1016.713592,131027.5313
12.11.21,1.64E+21,4668.7,7637082.009,2.85E+11,0.451605,1285.247004,112073.4862
13.11.21,1.42E+21,4645.64,6609558.372,2.17E+11,0.437442,947.862192,96810.6721
14.11.21,1.27E+21,4627.5,5879397.42,2.19E+11,0.438342,960.4668132,112617.5666
15.11.21,1.82E+21,4561.38,8297672.222,1.95E+11,0.425693,829.4228866,109000.5215
16.11.21,1.90E+21,4210.14,7987581.602,2.00E+11,0.395394,790.0241372,105940.5651
17.11.21,1.41E+21,4289.75,6047811.894,2.41E+11,0.406904,979.8761217,111251.5107
18.11.21,1.63E+21,3998.17,6514003.216,2.35E+11,0.357728,841.8634842,112409.7245
19.11.21,1.32E+21,4299.27,5668918.089,2.49E+11,0.380118,947.0211537,123595.8181
20.11.21,1.09E+21,4415.72,4824855.561,2.56E+11,0.388151,993.3438613,134818.9362
21.11.21,1.19E+21,4264.61,5065935.104,2.63E+11,0.385543,1012.831717,98444.17517
22.11.21,1.57E+21,4090.46,6404542.823,2.78E+11,0.3633,1009.154499,110595.5707
23.11.21,1.68E+21,4341.17,7289228.649,2.63E+11,0.370392,973.4882841,112794.902
24.11.21,1.59E+21,4271.96,6771797.03,2.88E+11,0.359609,1036.249814,124694.6473
25.11.21,1.48E+21,4523.8,6698230.414,2.57E+11,0.347042,892.1966023,284208.3974
26.11.21,1.56E+21,4042.55,6324226.265,2.71E+11,0.32155,869.9261729,127806.5661
27.11.21,2.14E+21,4100.3,8760207.274,2.90E+11,0.331407,960.4822843,159961.9306
28.11.21,1.32E+21,4297.92,5689983.705,2.77E+11,0.332423,921.3831184,134863.1897
29.11.21,1.39E+21,4448.49,6180790.591,3.18E+11,0.356113,1133.105017,130050.786
30.11.21,2.22E+21,4642.38,10293692.96,2.98E+11,0.349078,1038.690503,112674.4395
01.12.21,1.38E+21,4580.57,6340892.26,2.84E+11,0.351431,997.9342944,102064.9278
02.12.21,1.61E+21,4514.8,7247711.905,2.21E+11,0.338999,747.509067,93864.76605
03.12.21,1.21E+21,4219.32,5115082.187,2.17E+11,0.315436,684.0367904,87282.80599
04.12.21,1.86E+21,4124.26,7672733.77,2.73E+11,0.28586,781.1825162,149016.0766
05.12.21,1.26E+21,4201.09,5314037.109,2.54E+11,0.275542,698.6085149,68925.85931
06.12.21,1.33E+21,4357.17,5773574.982,2.47E+11,0.280202,690.8229372,57669.51541
07.12.21,1.14E+21,4309.7,4896726.169,2.14E+11,0.273719,585.0234681,76944.61222
08.12.21,1.02E+21,4439.98,4534603.357,3.35E+11,0.280236,939.7226685,105878.7102
09.12.21,1.12E+21,4111.92,4611437.102,2.69E+11,0.251913,677.7033369,86138.834
10.12.21,1.46E+21,3902.49,5681624.821,3.05E+11,0.236944,722.3968952,81285.65586
11.12.21,8.79E+20,4088.68,3592198.026,3.98E+11,0.253571,1007.983994,88153.92494
12.12.21,8.31E+20,4135.31,3435137.585,4.86E+11,0.255919,1242.73721,70746.52372
13.12.21,1.50E+21,3785.08,5671622.809,4.14E+11,0.225581,934.6246539,73743.8964
14.12.21,1.13E+21,3862.18,4373595.363,4.54E+11,0.225011,1020.727576,90693.20851
15.12.21,1.09E+21,4020.19,4387505.259,3.87E+11,0.256516,993.9940664,100384.608
16.12.21,1.01E+21,3957.03,3978102.158,2.76E+11,0.261241,722.0821428,107220.1814
17.12.21,2.12E+21,3876.37,8219575.146,3.70E+11,0.251627,930.4558791,106521.5679
18.12.21,7.38E+20,3961.96,2925333.648,3.37E+11,0.309164,1041.259144,84865.63799
19.12.21,1.53E+21,3924.55,5987788.308,2.73E+11,0.323593,883.808042,63631.74062
20.12.21,1.19E+21,3945.57,4680240.56,3.51E+11,0.304088,1067.146809,59171.65828
21.12.21,8.41E+20,4017.7,3377686.058,3.73E+11,0.308711,1152.342304,79784.71256
22.12.21,9.37E+20,3982.7,3730317.563,3.54E+11,0.318735,1128.147872,91942.58627
23.12.21,1.39E+21,4112.35,5732188.869,3.47E+11,0.328932,1140.661313,116771.1332
24.12.21,1.09E+21,4047.87,4401069.354,2.15E+11,0.309976,665.3234731,103861.9372
25.12.21,7.87E+20,4109.25,3235239.78,2.13E+11,0.315142,672.478375,86590.71903
26.12.21,6.34E+20,4063.44,2575527.646,2.70E+11,0.318978,861.2495931,73201.06066
27.12.21,8.82E+20,4037.87,3561421.243,3.01E+11,0.313132,943.8585689,91132.62209
28.12.21,1.12E+21,3793.54,4265823.496,3.19E+11,0.290914,928.5510459,97332.6579
29.12.21,1.28E+21,3629.31,4630803.856,2.97E+11,0.282472,839.5397823,112459.0674
30.12.21,1.09E+21,3710.08,4057455.268,3.13E+11,0.297746,931.8987206,136673.8367
31.12.21,8.81E+20,3675.79,3238435.021,2.41E+11,0.290543,700.4529096,116770.4596
01.01.22,7.47E+20,3766.74,2814526.875,1.88E+11,0.30089,564.3747297,123893.0295
02.01.22,9.06E+20,3830.92,3470578.78,1.06E+11,0.312153,331.3988861,88607.07496
03.01.22,8.99E+20,3765.16,3384844.681,2.11E+11,0.3065,645.6885114,100099.0083
04.01.22,1.25E+21,3785.67,4715991.323,1.82E+11,0.325898,592.1385978,136607.2597
05.01.22,1.49E+21,3536.77,5253347.249,1.88E+11,0.288261,542.9880567,131188.0925
06.01.22,1.13E+21,3406.48,3846887.821,3.25E+11,0.294404,955.5131778,139192.9198
07.01.22,1.52E+21,3196.47,4866458.919,5.68E+11,0.272412,1547.784716,147639.7404
08.01.22,1.10E+21,3080.81,3397892.383,3.20E+11,0.2655,850.742692,146775.6091
09.01.22,1.18E+21,3150.83,3732722.043,3.74E+11,0.272505,1020.449974,134483.6654
10.01.22,1.45E+21,3083.68,4479039.864,2.86E+11,0.26099,746.189146,167092.7855
11.01.22,1.33E+21,3240.32,4323532.986,3.10E+11,0.274771,850.5316379,175433.4934
12.01.22,2.56E+21,3373.03,8634265.178,2.27E+11,0.295694,672.3033371,197327.2093
13.01.22,1.16E+21,3242.26,3749289.325,3.47E+11,0.277637,963.3002212,189895.6354
14.01.22,1.47E+21,3309.66,4851148.405,3.28E+11,0.281215,921.1479493,184007.97
15.01.22,1.40E+21,3328.63,4646455.747,4.88E+11,0.280237,1366.845083,192051.1129
16.01.22,9.23E+20,3349.61,3090673.902,4.73E+11,0.27933,1320.526871,157769.325
17.01.22,2.03E+21,3210.9,6510874.165,6.47E+11,0.270215,1747.043217,188434.2027
18.01.22,1.34E+21,3161.5,4241186.437,4.04E+11,0.26624,1075.709911,375461.3383
19.01.22,1.35E+21,3084.78,4171192.589,4.09E+11,0.267214,1092.670924,537145.6772
20.01.22,2.01E+21,3002.43,6040870.728,3.49E+11,0.259955,906.3786153,650894.0762
21.01.22,1.71E+21,2569.59,4399839.5,3.22E+11,0.234354,754.1832504,943076.5827
22.01.22,1.56E+21,2412.23,3761186.687,3.56E+11,0.220937,786.5972544,1045922.572
23.01.22,8.74E+20,2541.6,2222264.932,3.57E+11,0.222223,793.7494772,1005494.189
24.01.22,1.61E+21,2442.27,3943464.884,4.90E+11,0.206753,1013.672514,837304.8144
25.01.22,1.50E+21,2459.65,3693565.109,7.43E+11,0.211686,1572.839485,786269.7787
26.01.22,1.16E+21,2464.13,2860702.854,5.81E+11,0.21232,1233.424376,1023554.856
27.01.22,1.17E+21,2425.83,2839581.451,5.53E+11,0.208143,1151.538933,1010384.5
28.01.22,1.09E+21,2547.03,2781619.138,5.79E+11,0.216193,1251.174553,1188871.133
29.01.22,1.18E+21,2603.1,3079813.842,4.09E+11,0.221884,906.4361004,995706.5878
30.01.22,2.64E+21,2603.24,6863074.196,4.16E+11,0.218398,909.2776187,1017248.514
31.01.22,9.89E+20,2689.14,2660872.876,4.96E+11,0.221887,1100.463927,841611.425
01.02.22,1.45E+21,2790.15,4043195.492,2.91E+11,0.229315,668.2467327,913264.4977
02.02.22,1.58E+21,2681.11,4248681.373,3.02E+11,0.22135,668.6896741,1208579.306
03.02.22,1.12E+21,2697.18,3030861.471,4.20E+11,0.236876,995.7379752,1383754.733
04.02.22,9.45E+20,2997.18,2833046.458,3.44E+11,0.248163,853.090506,1389489.638
05.02.22,6.67E+21,3015.26,20120600.49,3.13E+11,0.258825,809.3063142,1078938.608
06.02.22,7.85E+20,3057.68,2399593.571,2.55E+11,0.258038,658.6282505,845472.8752
07.02.22,1.05E+21,3141.38,3301700.653,2.70E+11,0.261858,707.029536,692203.5202
08.02.22,8.77E+20,3118.76,2734236.9,3.14E+11,0.254038,796.5471222,547248.9764
09.02.22,1.04E+21,3246.72,3380187.177,2.68E+11,0.256891,688.450952,559823.5631
10.02.22,2.69E+21,3074.84,8279169.613,2.93E+11,0.246996,723.9743053,611324.9646
11.02.22,9.06E+20,2928.93,2654123.774,2.57E+11,0.233552,600.8542062,596976.1777
12.02.22,7.45E+20,2918.34,2174850.38,3.06E+11,0.23118,707.0464691,745100.4654
